"","CustomerID","Frequency","LastTransactionDate","AvgAmount","TotalAmount","churn"
"3104","16753",1,2011-10-12,140.72,140.72,"1"
"3105","16755",3,2011-08-17,426.176666666667,1278.53,"1"
"3106","16756",1,2011-05-09,239.4,239.4,"1"
"3107","16757",1,2011-01-25,71.43,71.43,"1"
"3108","16758",1,2011-10-05,225.64,225.64,"1"
"3109","16759",3,2011-12-02,235.363333333333,706.09,"0"
"3110","16761",1,2011-09-04,209.82,209.82,"1"
"3111","16762",3,2011-11-20,381.176666666667,1143.53,"0"
"3112","16763",1,2011-05-25,281.55,281.55,"1"
"3113","16764",13,2011-12-06,212.776923076923,2766.1,"0"
"3114","16766",2,2011-03-11,114.9,229.8,"1"
"3115","16767",10,2011-11-09,268.888,2688.88,"0"
"3116","16768",3,2011-10-23,122.696666666667,368.09,"0"
"3117","16769",1,2011-03-24,380.39,380.39,"1"
"3118","16770",5,2011-10-13,138.95,694.75,"1"
"3119","16771",5,2011-11-06,434.062,2170.31,"0"
"3120","16773",1,2011-10-13,171.59,171.59,"1"
"3121","16774",4,2011-10-03,112.88,451.52,"1"
"3122","16775",11,2011-11-29,123.423636363636,1357.66,"0"
"3123","16776",1,2011-10-10,343.28,343.28,"1"
"3124","16777",2,2011-09-20,113.175,226.35,"1"
"3125","16778",2,2011-09-26,122.97,245.94,"1"
"3126","16779",22,2011-12-07,170.154090909091,3743.39,"0"
"3127","16780",2,2011-08-31,212.595,425.19,"1"
"3128","16781",1,2010-12-02,279.45,279.45,"1"
"3129","16782",13,2011-11-29,147.45,1916.85,"0"
"3130","16784",1,2011-11-20,60,60,"0"
"3131","16788",2,2011-08-08,298.74,597.48,"1"
"3132","16789",1,2011-12-01,80.8,80.8,"0"
"3133","16790",6,2011-12-06,251.703333333333,1510.22,"0"
"3134","16791",7,2011-11-10,240.504285714286,1683.53,"0"
"3135","16792",2,2011-03-02,55.19,110.38,"1"
"3136","16793",1,2011-10-13,243.84,243.84,"1"
"3137","16794",10,2011-12-08,122.271,1222.71,"0"
"3138","16795",1,2010-12-09,414.88,414.88,"1"
"3139","16796",1,2011-09-11,256.12,256.12,"1"
"3140","16800",1,2011-11-28,1169.69,1169.69,"0"
"3141","16801",4,2011-06-29,272.6875,1090.75,"1"
"3142","16803",1,2011-10-05,332.3,332.3,"1"
"3143","16804",3,2011-11-16,162.33,486.99,"0"
"3144","16805",2,2011-06-19,230.295,460.59,"1"
"3145","16806",4,2011-08-28,182.5725,730.29,"1"
"3146","16807",3,2011-07-20,320.463333333333,961.39,"1"
"3147","16808",2,2011-09-01,94.485,188.97,"1"
"3148","16809",5,2011-11-16,182.938,914.69,"0"
"3149","16810",1,2011-05-31,250.14,250.14,"1"
"3150","16811",2,2011-12-05,207.535,415.07,"0"
"3151","16812",1,2010-12-14,168.45,168.45,"1"
"3152","16813",10,2011-12-01,163.25,1632.5,"0"
"3153","16814",21,2011-11-25,174.197142857143,3658.14,"0"
"3154","16816",4,2011-08-28,104.265,417.06,"1"
"3155","16817",9,2011-12-07,124.316666666667,1118.85,"0"
"3156","16818",11,2011-11-29,249.300909090909,2742.31,"0"
"3157","16820",1,2011-09-05,393.61,393.61,"1"
"3158","16823",1,2011-04-26,318.58,318.58,"1"
"3159","16824",2,2011-11-24,207.82,415.64,"0"
"3160","16825",2,2011-11-01,230.39,460.78,"0"
"3161","16826",1,2011-10-19,341.7,341.7,"1"
"3162","16828",2,2011-09-07,64.25,128.5,"1"
"3163","16829",1,2011-07-06,166.62,166.62,"1"
"3164","16830",1,2011-11-01,325.91,325.91,"0"
"3165","16832",2,2011-05-20,68.325,136.65,"1"
"3166","16833",4,2011-12-08,180.145,720.58,"0"
"3167","16834",1,2011-04-26,413.46,413.46,"1"
"3168","16835",2,2011-08-03,90.425,180.85,"1"
"3169","16836",2,2011-10-31,87.775,175.55,"0"
"3170","16837",10,2011-11-08,253.098,2530.98,"0"
"3171","16838",2,2011-05-26,173.67,347.34,"1"
"3172","16839",27,2011-12-01,79.5448148148148,2147.71,"0"
"3173","16841",6,2011-11-03,238.763333333333,1432.58,"0"
"3174","16842",3,2011-08-31,331.73,995.19,"1"
"3175","16843",15,2011-10-28,287.355333333333,4310.33,"0"
"3176","16846",1,2011-10-20,214.32,214.32,"0"
"3177","16847",1,2011-10-27,193.44,193.44,"0"
"3178","16848",1,2011-10-18,199.94,199.94,"1"
"3179","16849",1,2011-06-06,124.57,124.57,"1"
"3180","16850",1,2011-01-10,300.81,300.81,"1"
"3181","16851",3,2011-12-05,89.39,268.17,"0"
"3182","16852",2,2011-11-29,52.48,104.96,"0"
"3183","16855",2,2011-11-16,164.2,328.4,"0"
"3184","16856",1,2011-11-25,35.4,35.4,"0"
"3185","16858",1,2010-12-06,80.85,80.85,"1"
"3186","16859",2,2011-07-18,348.93,697.86,"1"
"3187","16861",1,2011-10-11,62.16,62.16,"1"
"3188","16863",2,2011-11-08,191,382,"0"
"3189","16866",2,2011-07-22,38.97,77.94,"1"
"3190","16869",4,2011-11-17,187.485,749.94,"0"
"3191","16871",6,2011-11-17,308.498333333333,1850.99,"0"
"3192","16872",1,2011-09-23,12.75,12.75,"1"
"3193","16873",6,2011-12-05,594.21,3565.26,"0"
"3194","16875",5,2011-10-03,319.73,1598.65,"1"
"3195","16877",6,2011-11-27,142.286666666667,853.72,"0"
"3196","16878",1,2011-09-16,13.3,13.3,"1"
"3197","16880",7,2011-11-09,191.461428571429,1340.23,"0"
"3198","16882",3,2011-10-04,146.88,440.64,"1"
"3199","16883",2,2011-06-05,138.365,276.73,"1"
"3200","16884",2,2011-11-02,214.92,429.84,"0"
"3201","16885",3,2011-11-24,157.17,471.51,"0"
"3202","16887",1,2011-11-04,194.88,194.88,"0"
"3203","16889",3,2011-05-29,483.273333333333,1449.82,"1"
"3204","16891",5,2011-12-08,161.94,809.7,"0"
"3205","16892",5,2011-12-08,105.108,525.54,"0"
"3206","16893",1,2010-12-08,145.93,145.93,"1"
"3207","16895",1,2011-10-06,219.14,219.14,"1"
"3208","16897",2,2011-02-13,144.89,289.78,"1"
"3209","16898",3,2011-11-13,169.603333333333,508.81,"0"
"3210","16899",6,2011-12-02,178.168333333333,1069.01,"0"
"3211","16900",3,2011-11-23,269.153333333333,807.46,"0"
"3212","16902",1,2011-08-15,457.64,457.64,"1"
"3213","16903",1,2011-11-10,373.24,373.24,"0"
"3214","16904",16,2011-12-05,207.059375,3312.95,"0"
"3215","16905",7,2011-12-04,286.838571428571,2007.87,"0"
"3216","16906",4,2011-09-19,119.5025,478.01,"1"
"3217","16907",5,2011-11-10,154.138,770.69,"0"
"3218","16909",1,2011-09-28,263.22,263.22,"1"
"3219","16910",8,2011-12-05,188.7575,1510.06,"0"
"3220","16912",11,2011-11-11,123.752727272727,1361.28,"0"
"3221","16913",1,2011-02-22,14.29,14.29,"1"
"3222","16914",1,2011-11-03,125.46,125.46,"0"
"3223","16915",6,2011-11-30,70.5833333333333,423.5,"0"
"3224","16916",2,2011-11-16,288.13,576.26,"0"
"3225","16917",1,2011-03-08,82.3,82.3,"1"
"3226","16918",6,2011-10-21,171.886666666667,1031.32,"0"
"3227","16919",11,2011-07-06,203.613636363636,2239.75,"1"
"3228","16921",1,2011-10-09,169.79,169.79,"1"
"3229","16923",16,2011-11-27,345.793125,5532.69,"0"
"3230","16924",3,2011-11-18,236.133333333333,708.4,"0"
"3231","16926",1,2010-12-03,162.25,162.25,"1"
"3232","16927",2,2011-03-08,16.375,32.75,"1"
"3233","16928",17,2011-09-20,113.091176470588,1922.55,"1"
"3234","16929",7,2011-12-06,169.284285714286,1184.99,"0"
"3235","16930",3,2011-11-13,98.05,294.15,"0"
"3236","16931",21,2011-12-04,219.248571428571,4604.22,"0"
"3237","16932",1,2011-10-17,161.94,161.94,"1"
"3238","16933",2,2011-12-08,189.08,378.16,"0"
"3239","16934",2,2011-10-16,389.365,778.73,"1"
"3240","16936",1,2011-11-14,262.68,262.68,"0"
"3241","16938",4,2011-12-01,451.7225,1806.89,"0"
"3242","16940",3,2011-10-18,963.193333333333,2889.58,"1"
"3243","16942",9,2011-11-27,199.814444444444,1798.33,"0"
"3244","16943",3,2011-05-12,135.343333333333,406.03,"1"
"3245","16945",19,2011-11-18,208.461052631579,3960.76,"0"
"3246","16947",1,2011-04-18,375.28,375.28,"1"
"3247","16948",3,2011-07-24,48.7066666666667,146.12,"1"
"3248","16949",6,2011-12-06,116.545,699.27,"0"
"3249","16950",2,2011-10-14,190.73,381.46,"1"
"3250","16951",3,2011-07-28,373.1,1119.3,"1"
"3251","16952",2,2011-08-22,65.085,130.17,"1"
"3252","16953",1,2011-11-09,20.8,20.8,"0"
"3253","16954",7,2011-12-09,88.6585714285714,620.61,"0"
"3254","16955",3,2011-06-08,131.34,394.02,"1"
"3255","16956",1,2011-11-22,248.94,248.94,"0"
"3256","16957",2,2011-04-14,107.12,214.24,"1"
"3257","16959",1,2011-09-13,117.35,117.35,"1"
"3258","16960",3,2011-11-01,158.616666666667,475.85,"0"
"3259","16961",1,2011-08-15,234.17,234.17,"1"
"3260","16963",1,2011-06-05,110.55,110.55,"1"
"3261","16965",1,2011-04-27,169.87,169.87,"1"
"3262","16966",4,2011-10-26,20.9725,83.89,"0"
"3263","16967",1,2011-06-03,284.22,284.22,"1"
"3264","16968",2,2011-12-05,219.715,439.43,"0"
"3265","16969",3,2011-10-31,200.903333333333,602.71,"0"
"3266","16971",1,2011-11-01,232.21,232.21,"0"
"3267","16978",1,2011-09-23,344.33,344.33,"1"
"3268","16979",6,2011-12-06,170.336666666667,1022.02,"0"
"3269","16980",2,2011-03-29,369.78,739.56,"1"
"3270","16982",1,2011-10-10,384.06,384.06,"1"
"3271","16983",7,2011-11-27,183.737142857143,1286.16,"0"
"3272","16984",2,2011-09-12,1655.19,3310.38,"1"
"3273","16985",9,2011-11-22,113.308888888889,1019.78,"0"
"3274","16986",1,2011-11-09,20.8,20.8,"0"
"3275","16987",7,2011-12-06,171.27,1198.89,"0"
"3276","16988",1,2011-12-04,93.12,93.12,"0"
"3277","16992",5,2011-11-29,295.062,1475.31,"0"
"3278","16996",5,2011-11-09,54.316,271.58,"0"
"3279","16997",1,2011-02-03,78,78,"1"
"3280","16998",2,2011-07-13,7.7,15.4,"1"
"3281","16999",2,2011-11-16,152.91,305.82,"0"
"3282","17001",11,2011-12-09,201.397272727273,2215.37,"0"
"3283","17002",3,2011-09-15,179.236666666667,537.71,"1"
"3284","17004",2,2011-10-24,157.57,315.14,"0"
"3285","17006",4,2011-12-05,104.9575,419.83,"0"
"3286","17007",6,2011-10-20,111.913333333333,671.48,"0"
"3287","17010",1,2011-11-21,155.76,155.76,"0"
"3288","17011",1,2011-11-09,270.9,270.9,"0"
"3289","17014",3,2011-12-01,158.776666666667,476.33,"0"
"3290","17015",3,2011-11-11,602.386666666667,1807.16,"0"
"3291","17017",18,2011-12-07,154.406666666667,2779.32,"0"
"3292","17018",1,2011-10-30,60.3,60.3,"0"
"3293","17019",4,2011-11-28,297.1525,1188.61,"0"
"3294","17022",1,2011-11-08,71,71,"0"
"3295","17024",1,2011-09-01,25,25,"1"
"3296","17025",3,2011-10-10,33.2166666666667,99.65,"1"
"3297","17026",1,2010-12-05,33.15,33.15,"1"
"3298","17027",6,2011-09-22,136.176666666667,817.06,"1"
"3299","17030",1,2011-10-07,146.87,146.87,"1"
"3300","17031",2,2011-11-28,158.975,317.95,"0"
"3301","17033",3,2011-09-14,126.38,379.14,"1"
"3302","17034",3,2011-11-23,114.236666666667,342.71,"0"
"3303","17035",2,2011-04-08,196.965,393.93,"1"
"3304","17037",1,2011-09-13,1236.72,1236.72,"1"
"3305","17038",1,2011-11-09,112.4,112.4,"0"
"3306","17040",1,2011-07-25,172.53,172.53,"1"
"3307","17041",3,2011-11-13,315.323333333333,945.97,"0"
"3308","17042",5,2011-12-07,184.924,924.62,"0"
"3309","17043",4,2011-11-07,303.37,1213.48,"0"
"3310","17045",2,2011-08-18,105.12,210.24,"1"
"3311","17046",1,2011-07-05,311.42,311.42,"1"
"3312","17047",3,2011-09-15,335.566666666667,1006.7,"1"
"3313","17048",3,2011-08-14,192.333333333333,577,"1"
"3314","17049",9,2011-12-07,523.34,4710.06,"0"
"3315","17050",6,2011-09-04,440.248333333333,2641.49,"1"
"3316","17051",1,2011-05-29,247.14,247.14,"1"
"3317","17052",1,2011-11-11,368.75,368.75,"0"
"3318","17053",1,2011-08-01,77.7,77.7,"1"
"3319","17054",5,2011-11-11,228.216,1141.08,"0"
"3320","17058",3,2011-09-19,302.476666666667,907.43,"1"
"3321","17059",5,2011-11-10,594.744,2973.72,"0"
"3322","17060",1,2011-03-18,50.4,50.4,"1"
"3323","17061",7,2011-09-27,129.735714285714,908.15,"1"
"3324","17062",4,2011-01-30,134.5925,538.37,"1"
"3325","17063",6,2011-11-18,189.316666666667,1135.9,"0"
"3326","17064",3,2011-10-12,247.683333333333,743.05,"1"
"3327","17068",21,2011-11-27,193.578095238095,4065.14,"0"
"3328","17069",9,2011-11-11,239.852222222222,2158.67,"0"
"3329","17070",1,2011-08-17,312.14,312.14,"1"
"3330","17071",9,2011-11-11,204.614444444444,1841.53,"0"
"3331","17073",4,2011-11-22,344.36,1377.44,"0"
"3332","17075",4,2011-11-22,167.405,669.62,"0"
"3333","17076",3,2011-11-03,95.72,287.16,"0"
"3334","17078",2,2011-11-03,97.3,194.6,"0"
"3335","17080",1,2011-11-17,105.7,105.7,"0"
"3336","17081",2,2011-11-14,145.08,290.16,"0"
"3337","17082",2,2011-11-06,466.625,933.25,"0"
"3338","17083",3,2011-08-22,197.906666666667,593.72,"1"
"3339","17084",2,2011-11-04,1225.855,2451.71,"0"
"3340","17085",5,2011-08-08,295.83,1479.15,"1"
"3341","17086",6,2011-12-02,235.913333333333,1415.48,"0"
"3342","17088",4,2011-11-11,445.3025,1781.21,"0"
"3343","17090",4,2011-12-05,120.8575,483.43,"0"
"3344","17091",9,2011-12-07,384.74,3462.66,"0"
"3345","17092",4,2011-10-20,352.095,1408.38,"0"
"3346","17094",1,2011-01-21,135.5,135.5,"1"
"3347","17095",3,2011-11-17,300.536666666667,901.61,"0"
"3348","17096",4,2011-11-24,198.32,793.28,"0"
"3349","17097",8,2011-12-07,114.3275,914.62,"0"
"3350","17100",2,2011-11-21,485.87,971.74,"0"
"3351","17101",2,2011-10-19,186.365,372.73,"1"
"3352","17102",1,2011-03-23,25.5,25.5,"1"
"3353","17105",2,2011-07-03,332.89,665.78,"1"
"3354","17107",5,2011-11-06,609.094,3045.47,"0"
"3355","17109",6,2011-11-10,127.226666666667,763.36,"0"
"3356","17110",1,2011-06-27,163.3,163.3,"1"
"3357","17111",1,2011-10-23,248.61,248.61,"0"
"3358","17114",8,2011-12-04,101.0775,808.62,"0"
"3359","17115",3,2011-12-01,210.566666666667,631.7,"0"
"3360","17117",1,2011-02-24,116.2,116.2,"1"
"3361","17118",1,2011-01-26,126.42,126.42,"1"
"3362","17119",2,2011-12-06,288.155,576.31,"0"
"3363","17120",1,2011-04-20,307.46,307.46,"1"
"3364","17122",1,2011-08-12,138.32,138.32,"1"
"3365","17123",1,2011-07-01,140.4,140.4,"1"
"3366","17124",1,2011-06-07,298.89,298.89,"1"
"3367","17125",1,2011-10-20,223.95,223.95,"0"
"3368","17126",5,2011-07-10,200.95,1004.75,"1"
"3369","17128",1,2011-01-09,157.09,157.09,"1"
"3370","17131",4,2011-12-04,334.78,1339.12,"0"
"3371","17133",3,2011-11-24,10.8,32.4,"0"
"3372","17134",2,2011-08-25,196.6,393.2,"1"
"3373","17135",5,2011-11-23,147.314,736.57,"0"
"3374","17138",1,2011-03-09,380.5,380.5,"1"
"3375","17139",12,2011-11-24,532.726666666667,6392.72,"0"
"3376","17140",1,2011-04-06,152.12,152.12,"1"
"3377","17142",1,2011-04-14,185.7,185.7,"1"
"3378","17144",2,2011-12-08,365.085,730.17,"0"
"3379","17146",3,2011-08-26,193.26,579.78,"1"
"3380","17147",4,2011-11-17,294.31,1177.24,"0"
"3381","17148",1,2011-10-19,124.88,124.88,"1"
"3382","17152",2,2011-05-29,46.35,92.7,"1"
"3383","17153",1,2011-11-15,213.78,213.78,"0"
"3384","17154",1,2011-09-25,329.34,329.34,"1"
"3385","17155",2,2011-11-22,56.25,112.5,"0"
"3386","17157",2,2011-12-02,96.32,192.64,"0"
"3387","17158",3,2011-11-07,344.003333333333,1032.01,"0"
"3388","17159",3,2011-11-18,464.01,1392.03,"0"
"3389","17160",6,2011-11-08,531.638333333333,3189.83,"0"
"3390","17162",10,2011-11-11,168.486,1684.86,"0"
"3391","17163",1,2011-09-22,29.7,29.7,"1"
"3392","17164",7,2011-11-07,313.61,2195.27,"0"
"3393","17165",1,2011-02-28,158.68,158.68,"1"
"3394","17166",2,2011-11-01,75.045,150.09,"0"
"3395","17169",2,2011-10-13,417.89,835.78,"1"
"3396","17171",1,2011-02-23,185.31,185.31,"1"
"3397","17172",1,2011-09-22,188.76,188.76,"1"
"3398","17173",6,2011-12-04,89.02,534.12,"0"
"3399","17174",1,2011-05-06,59.9,59.9,"1"
"3400","17175",4,2011-10-26,227.085,908.34,"0"
"3401","17176",1,2011-05-22,224.53,224.53,"1"
"3402","17179",3,2011-06-14,172.946666666667,518.84,"1"
"3403","17180",4,2011-10-14,199.0075,796.03,"1"
"3404","17181",1,2011-10-13,84.4,84.4,"1"
"3405","17183",6,2011-12-02,124.19,745.14,"0"
"3406","17187",1,2011-04-27,123.55,123.55,"1"
"3407","17188",7,2011-11-28,149.712857142857,1047.99,"0"
"3408","17189",2,2011-08-25,176.3,352.6,"1"
"3409","17190",1,2011-10-12,152.39,152.39,"1"
"3410","17191",7,2011-11-11,264.782857142857,1853.48,"0"
"3411","17193",5,2011-11-04,40.316,201.58,"0"
"3412","17194",2,2011-03-11,67.935,135.87,"1"
"3413","17197",1,2011-11-10,322.16,322.16,"0"
"3414","17198",3,2011-11-16,156.206666666667,468.62,"0"
"3415","17201",1,2011-10-17,155.73,155.73,"1"
"3416","17203",6,2011-11-04,137.753333333333,826.52,"0"
"3417","17204",4,2011-06-17,210.825,843.3,"1"
"3418","17205",1,2011-10-17,91.9,91.9,"1"
"3419","17206",1,2011-10-17,89.88,89.88,"1"
"3420","17211",8,2011-11-13,262.42125,2099.37,"0"
"3421","17212",1,2011-03-31,3.95,3.95,"1"
"3422","17213",7,2011-10-30,362.445714285714,2537.12,"0"
"3423","17214",6,2011-10-10,164.02,984.12,"1"
"3424","17217",1,2011-04-19,48.05,48.05,"1"
"3425","17218",10,2011-12-05,185.702,1857.02,"0"
"3426","17219",1,2011-11-08,114.23,114.23,"0"
"3427","17220",14,2011-11-15,223.796428571429,3133.15,"0"
"3428","17221",2,2011-12-02,112.065,224.13,"0"
"3429","17222",1,2011-10-05,298.5,298.5,"1"
"3430","17223",2,2011-02-02,157.645,315.29,"1"
"3431","17226",1,2011-02-04,169.69,169.69,"1"
"3432","17227",6,2011-11-21,47.4866666666667,284.92,"0"
"3433","17228",8,2011-11-24,227.33375,1818.67,"0"
"3434","17229",2,2011-09-04,159.38,318.76,"1"
"3435","17230",7,2011-03-20,79.6928571428572,557.85,"1"
"3436","17231",10,2011-11-27,317.432,3174.32,"0"
"3437","17232",2,2011-12-07,162.31,324.62,"0"
"3438","17233",1,2011-11-04,190.88,190.88,"0"
"3439","17234",1,2011-06-10,114.04,114.04,"1"
"3440","17235",2,2011-11-14,114.5,229,"0"
"3441","17236",6,2011-11-27,125.205,751.23,"0"
"3442","17237",2,2011-11-28,77.245,154.49,"0"
"3443","17238",17,2011-12-07,215.894117647059,3670.2,"0"
"3444","17239",1,2011-01-31,224.4,224.4,"1"
"3445","17242",2,2011-08-23,200.12,400.24,"1"
"3446","17243",24,2011-12-08,184.81875,4435.65,"0"
"3447","17244",1,2011-10-17,236.13,236.13,"1"
"3448","17245",1,2011-05-19,135.75,135.75,"1"
"3449","17247",1,2011-11-24,282.19,282.19,"0"
"3450","17248",1,2011-08-11,233.3,233.3,"1"
"3451","17250",2,2011-12-06,152.76,305.52,"0"
"3452","17251",1,2010-12-12,283.28,283.28,"1"
"3453","17252",2,2011-08-15,176.93,353.86,"1"
"3454","17253",1,2011-11-21,178.26,178.26,"0"
"3455","17254",2,2011-12-05,136.22,272.44,"0"
"3456","17255",2,2011-10-30,149.205,298.41,"0"
"3457","17256",2,2011-08-24,49.8,99.6,"1"
"3458","17259",2,2011-07-14,285.885,571.77,"1"
"3459","17262",1,2011-04-26,20.4,20.4,"1"
"3460","17263",1,2011-05-15,63.44,63.44,"1"
"3461","17265",2,2011-07-24,281.45,562.9,"1"
"3462","17266",3,2011-12-07,103.546666666667,310.64,"0"
"3463","17267",2,2011-08-04,125.06,250.12,"1"
"3464","17268",1,2011-07-12,35,35,"1"
"3465","17272",3,2011-10-24,442.01,1326.03,"0"
"3466","17274",1,2011-11-04,111.98,111.98,"0"
"3467","17277",2,2011-04-26,452.925,905.85,"1"
"3468","17278",1,2011-04-12,206.09,206.09,"1"
"3469","17279",1,2011-10-13,60.33,60.33,"1"
"3470","17282",2,2011-06-19,214.875,429.75,"1"
"3471","17284",6,2011-10-10,261.888333333333,1571.33,"1"
"3472","17286",1,2011-11-18,153.92,153.92,"0"
"3473","17287",7,2011-11-13,122.982857142857,860.88,"0"
"3474","17288",6,2011-11-30,180.601666666667,1083.61,"0"
"3475","17289",3,2011-11-08,224.07,672.21,"0"
"3476","17290",2,2011-12-06,262.62,525.24,"0"
"3477","17293",8,2011-12-01,155.5625,1244.5,"0"
"3478","17295",3,2011-11-11,185.65,556.95,"0"
"3479","17297",1,2011-11-22,131.78,131.78,"0"
"3480","17298",2,2011-08-30,127.34,254.68,"1"
"3481","17299",4,2011-11-28,134.9275,539.71,"0"
"3482","17301",1,2011-11-18,197.63,197.63,"0"
"3483","17302",5,2011-11-25,182.026,910.13,"0"
"3484","17303",1,2010-12-13,250.04,250.04,"1"
"3485","17306",3,2011-11-29,25.44,76.32,"0"
"3486","17309",1,2011-09-05,82.75,82.75,"1"
"3487","17311",2,2011-09-22,291.56,583.12,"1"
"3488","17312",2,2011-07-07,52.15,104.3,"1"
"3489","17313",1,2011-11-08,46.2,46.2,"0"
"3490","17314",7,2011-11-11,265.911428571429,1861.38,"0"
"3491","17315",38,2011-12-08,95.5905263157895,3632.44,"0"
"3492","17320",3,2011-08-31,296.026666666667,888.08,"1"
"3493","17321",1,2011-10-03,596.61,596.61,"1"
"3494","17323",7,2011-11-24,131.581428571429,921.07,"0"
"3495","17324",4,2011-11-22,99.0225,396.09,"0"
"3496","17325",1,2011-03-04,96.8,96.8,"1"
"3497","17329",2,2011-11-25,170.475,340.95,"0"
"3498","17333",1,2011-09-15,418.95,418.95,"1"
"3499","17334",2,2011-02-10,61.11,122.22,"1"
"3500","17337",4,2011-07-11,487.8175,1951.27,"1"
"3501","17338",8,2011-11-22,767.68875,6141.51,"0"
"3502","17339",2,2011-09-06,44.46,88.92,"1"
"3503","17340",10,2011-11-10,469.137,4691.37,"0"
"3504","17341",3,2011-07-06,221.453333333333,664.36,"1"
"3505","17343",1,2010-12-19,157.94,157.94,"1"
"3506","17344",1,2011-10-24,160.57,160.57,"0"
"3507","17345",4,2011-11-24,107.765,431.06,"0"
"3508","17346",15,2011-12-06,162.208,2433.12,"0"
"3509","17348",5,2011-11-25,217.936,1089.68,"0"
"3510","17349",1,2011-06-13,68.25,68.25,"1"
"3511","17350",4,2011-12-01,197.8575,791.43,"0"
"3512","17351",3,2011-11-03,79.7166666666667,239.15,"0"
"3513","17354",1,2011-10-20,70.94,70.94,"0"
"3514","17356",1,2011-02-01,178.22,178.22,"1"
"3515","17357",2,2011-11-15,121.66,243.32,"0"
"3516","17358",2,2011-02-09,182.925,365.85,"1"
"3517","17359",1,2011-11-28,127.86,127.86,"0"
"3518","17360",3,2011-11-22,195.263333333333,585.79,"0"
"3519","17361",2,2011-10-21,165.925,331.85,"0"
"3520","17362",2,2011-04-14,122.84,245.68,"1"
"3521","17364",11,2011-12-09,348.925454545455,3838.18,"0"
"3522","17365",8,2011-11-27,547.06,4376.48,"0"
"3523","17367",1,2011-04-15,168.4,168.4,"1"
"3524","17368",7,2011-11-16,103.71,725.97,"0"
"3525","17370",4,2011-09-28,111.545,446.18,"1"
"3526","17371",3,2011-11-22,102.296666666667,306.89,"0"
"3527","17372",8,2011-10-30,163.41,1307.28,"0"
"3528","17373",4,2011-10-30,143.31,573.24,"0"
"3529","17374",2,2011-05-05,198.235,396.47,"1"
"3530","17375",3,2011-05-24,133.366666666667,400.1,"1"
"3531","17376",2,2011-09-30,101.6,203.2,"1"
"3532","17377",20,2011-11-16,151.436,3028.72,"0"
"3533","17379",1,2011-11-28,404.66,404.66,"0"
"3534","17381",1,2011-03-07,50.4,50.4,"1"
"3535","17382",1,2011-10-05,15,15,"1"
"3536","17383",1,2011-12-05,199.29,199.29,"0"
"3537","17384",2,2011-11-20,61.1,122.2,"0"
"3538","17385",1,2011-11-25,261.11,261.11,"0"
"3539","17386",3,2011-12-02,33.8666666666667,101.6,"0"
"3540","17387",2,2011-11-20,349.715,699.43,"0"
"3541","17388",2,2011-09-23,58.25,116.5,"1"
"3542","17389",22,2011-12-06,40.6809090909091,894.98,"0"
"3543","17392",2,2011-02-06,212.155,424.31,"1"
"3544","17394",1,2011-05-04,48.35,48.35,"1"
"3545","17396",1,2011-07-14,18,18,"1"
"3546","17397",2,2011-11-17,299.605,599.21,"0"
"3547","17398",3,2011-08-17,177.643333333333,532.93,"1"
"3548","17400",5,2011-08-05,394.192,1970.96,"1"
"3549","17402",9,2011-12-05,39.0388888888889,351.35,"0"
"3550","17403",1,2011-11-03,246.22,246.22,"0"
"3551","17404",7,2011-11-14,61.4485714285714,430.14,"0"
"3552","17405",3,2011-12-08,303.97,911.91,"0"
"3553","17406",2,2011-01-10,540.235,1080.47,"1"
"3554","17408",1,2011-06-29,32.65,32.65,"1"
"3555","17409",2,2011-06-08,46.025,92.05,"1"
"3556","17410",5,2011-11-23,182.104,910.52,"0"
"3557","17411",3,2011-11-27,200.513333333333,601.54,"0"
"3558","17412",7,2011-12-07,156.637142857143,1096.46,"0"
"3559","17414",1,2011-06-08,28,28,"1"
"3560","17415",1,2011-09-21,133.49,133.49,"1"
"3561","17416",6,2011-11-10,658.17,3949.02,"0"
"3562","17418",2,2011-10-28,182.83,365.66,"0"
"3563","17419",12,2011-11-28,268.539166666667,3222.47,"0"
"3564","17420",3,2011-10-20,175.776666666667,527.33,"0"
"3565","17422",6,2011-11-23,256.176666666667,1537.06,"0"
"3566","17423",2,2011-10-24,196.045,392.09,"0"
"3567","17425",1,2011-10-10,655.97,655.97,"1"
"3568","17426",6,2011-12-01,665.736666666667,3994.42,"0"
"3569","17427",1,2011-09-29,30,30,"1"
"3570","17428",21,2011-11-01,145.948571428571,3064.92,"0"
"3571","17429",3,2011-08-03,163.173333333333,489.52,"1"
"3572","17430",2,2011-11-07,113.38,226.76,"0"
"3573","17431",1,2011-01-30,337.9,337.9,"1"
"3574","17432",2,2011-11-21,167.08,334.16,"0"
"3575","17433",1,2011-09-12,303.16,303.16,"1"
"3576","17434",7,2011-12-07,262.202857142857,1835.42,"0"
"3577","17436",2,2011-12-08,39.3,78.6,"0"
"3578","17438",1,2011-03-31,214.75,214.75,"1"
"3579","17440",2,2011-04-06,11.31,22.62,"1"
"3580","17442",6,2011-11-03,349.41,2096.46,"0"
"3581","17444",2,2011-07-11,1008.31,2016.62,"1"
"3582","17446",2,2011-06-16,60.45,120.9,"1"
"3583","17447",2,2011-10-30,235.185,470.37,"0"
"3584","17449",7,2011-12-07,360.122857142857,2520.86,"0"
"3585","17450",5,2011-11-29,121.624,608.12,"0"
